Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1616764103.4560087,75540,1616764103,447796928,fcu,-0.02692582127709733,0.009436795283490515,-0.990817456539171,-0.13216169967346553,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03666922077536583,-0.034032087773084634,0.03218445554375649,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.6671305,-1.1277647499999985,10.9442214,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.495927,75541,1616764103,486800256,fcu,-0.02543572537752494,0.008529416376889408,-0.9910591817000522,-0.1306980156651637,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0441245473921299,0.028223438188433654,0.06542842835187912,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,3.95207995,0.2843928500000013,10.5519554,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.5362396,75542,1616764103,526800256,fcu,-0.02480508314914619,0.007764830026208197,-0.9912125388449533,-0.12970010833137252,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04132847115397453,0.05813750624656678,0.07060802727937697,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,2.32417605,0.2647795500000012,10.0223963,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.5760207,75543,1616764103,566803584,fcu,-0.02517872311309952,0.007583486693740447,-0.9911209326604054,-0.13033732955039257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.027890803292393684,0.04517795145511628,0.034126013517379754,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-2.4908891,1.1964113000000014,10.8265416,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.6194398,75544,1616764103,606803584,fcu,-0.02523416001158397,0.007511627675829725,-0.9909782600472279,-0.13141118952333558,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.011046744883060455,0.023422973230481144,-0.02051288634538651,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-4.1482129500000005,-0.039226599999998675,10.81673495,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.6587245,75545,1616764103,647803584,fcu,-0.025446684634467177,0.006956025878506657,-0.9910463332951052,-0.13088638281891218,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.010615271516144276,0.003518629819154736,-0.028412140905857086,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.14737805,-0.45110589999999884,9.65955025,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.6957793,75546,1616764103,687805888,fcu,-0.025475969852723754,0.00708571034331488,-0.9911767283435584,-0.12988248865475915,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.009976830333471298,0.005730485543608666,0.007158073596656322,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,3.1773546,0.7943386500000011,8.65927195,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.7391677,75547,1616764103,726805888,fcu,-0.025954959517471926,0.007738235488992518,-0.9912120467935759,-0.12948026134995766,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00809437781572342,-0.005963575094938275,0.026071971282362938,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,3.6480738,-0.42168594999999887,8.91424485,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.7756827,75548,1616764103,766809472,fcu,-0.02604832854078254,0.008025354535536818,-0.9912276532202428,-0.1293244669670069,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.019070453941822052,-0.0053540691733360265,0.02232508547604084,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.4903325,-0.6864654999999987,9.73800345,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.825632,75549,1616764103,806809472,fcu,-0.026053719926947133,0.008017755027117003,-0.9911749769968944,-0.12972696041108472,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.01478345226496458,0.0018719956278800969,0.004012472461909056,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-2.0005566,-0.3040061499999988,9.7870367,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.8571813,75550,1616764103,846809472,fcu,-0.026453851306622818,0.007541934664867396,-0.9911292157052155,-0.1300238083895492,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.667221456766129e-05,-0.00012718141078949148,-0.014246444217860699,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.9417167,-0.7158854499999987,10.0223963,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.895729,75551,1616764103,887809472,fcu,-0.027198216143763474,0.006984382610345511,-0.9911648535014108,-0.12962911949742018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.018191885203123093,-0.006442790850996973,-0.010838125832378864,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.5491724,-1.441577549999999,10.2185293,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.9376903,75552,1616764103,928809472,fcu,-0.027733980270674936,0.006370897325889958,-0.9912612673818422,-0.12880736700263973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03186895698308945,-0.02095978707075119,0.011507426388561727,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,2.0986231,-0.3530393999999987,9.9831697,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764103.9747891,75553,1616764103,966812800,fcu,-0.028216318889595953,0.006034174064354903,-0.9913013568208786,-0.12840968832906158,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03232092782855034,-0.019025309011340138,0.023672115057706836,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,2.157463,0.6766588500000013,10.20872265,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.0164888,75554,1616764104,6812800,fcu,-0.02813320062482173,0.005886085489811687,-0.9913162649440848,-0.12831967845002967,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.021304389461874962,-0.006963467225432394,0.016314368695020676,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.7649187,0.7256921000000013,10.05181625,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.058378,75555,1616764104,46812800,fcu,-0.028237742209027167,0.006120874904346893,-0.9912874995147327,-0.128507813424596,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004429849795997143,-0.0008432436734437938,0.0033713849261403084,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.83356525,0.8924051500000013,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.1020913,75556,1616764104,87815616,fcu,-0.027997208756410256,0.006573147468115813,-0.9912485765742944,-0.1288379193935062,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.011923016980290413,0.008485075086355208,-0.010885898955166342,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.2353596,0.3040061500000013,10.62060195,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.1368322,75557,1616764104,126815616,fcu,-0.02727110838892685,0.006715910550019813,-0.9913283367942741,-0.1283717720584311,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.020283088088035583,0.02117633819580078,-0.00652633607387543,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.3337044,-0.34323274999999875,10.4342756,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.1745548,75558,1616764104,166818432,fcu,-0.026851282668623026,0.007341082095032873,-0.9913807458035454,-0.12802083417447985,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.02656993456184864,0.030937718227505684,0.009036920964717862,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.5494507,0.6864655000000012,9.3947707,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.2189596,75559,1616764104,206818432,fcu,-0.02644270071702915,0.008287818319900957,-0.9914018498464825,-0.12788458768459504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.03897035866975784,0.027808891609311104,0.009722946211695668,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.2353595999999989,9.218251,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.2568545,75560,1616764104,246818432,fcu,-0.025963342324497943,0.008801683045574915,-0.9914739500377758,-0.12738854590345328,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.04031673073768616,0.02331933751702309,0.014603776857256886,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.784532,-0.5001391499999989,9.3359308,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.2978644,75561,1616764104,287822784,fcu,-0.02575102865062503,0.009268146945123491,-0.9914850155328429,-0.1273124108226556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.035144269466400146,0.022012868896126747,0.012270109727978703,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.10787315,-0.6080122999999988,9.2378643,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.3345852,75562,1616764104,326822784,fcu,-0.02583281813330257,0.009512768377671104,-0.9914991063006384,-0.12716797926412038,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.02606336772441864,0.015036704018712044,0.00598072726279497,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.63743225,-1.6279038999999988,9.65955025,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.3805323,75563,1616764104,366822784,fcu,-0.02577216748273336,0.009381615831326974,-0.9915049557735476,-0.12714441924099962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.01079414039850235,0.005613546818494797,0.0018732706084847444,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.7649187,-1.1473780499999988,10.20872265,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.4192638,75564,1616764104,406822784,fcu,-0.02620629686083597,0.008819277288089261,-0.9915347009166635,-0.12686365606847388,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.008672628551721573,0.00044154562056064617,0.0007820101454854012,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.30400615,-1.4611908499999986,10.355822400000001,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.4584413,75565,1616764104,446822784,fcu,-0.026105086057495994,0.007838659509045012,-0.9916093103397525,-0.12636477177818234,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03128734603524208,0.0011172164231538783,0.009529901668429375,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.2157463,-0.5589790499999987,10.13026945,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.495722,75566,1616764104,487822784,fcu,-0.026311607698750572,0.006904733486262507,-0.9916277807049582,-0.12623140849230197,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.047169946134090424,0.0027739647775888456,0.011304382234811783,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.42168595,0.1667130500000012,9.7674234,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.53514,75567,1616764104,526822784,fcu,-0.02644497215706823,0.006268940817336524,-0.9916223162643956,-0.12627963301766393,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04604872688651085,0.004759989678859711,0.0019552297890186305,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.784532,-0.47071919999999884,9.4928372,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.57573,75568,1616764104,566824320,fcu,-0.026444357630707276,0.005630423494771233,-0.9916546858117775,-0.12605545759035308,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04423234611749649,0.0037929117679595947,0.00011473521590232803,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.7060788,0.5197524500000011,9.0613446,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.6183655,75569,1616764104,606824320,fcu,-0.026843432361176846,0.005603101054066089,-0.9916521800402229,-0.12599202045813168,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03185514360666275,-1.8144026398658675e-05,0.0006479434669017792,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.48052585000000003,2.4222425500000013,9.16921775,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.6553445,75570,1616764104,646824320,fcu,-0.026908885211374932,0.0063938776408070715,-0.9916292266875466,-0.12612100144089167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0030440925620496273,-0.0070075392723083505,-0.0043685324490070334,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2356379000000013,10.22833595,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.696808,75571,1616764104,687825600,fcu,-0.026830609884497873,0.007590310843309961,-0.9916458681333777,-0.12594037386210793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.02977590635418892,-0.0074629150331020355,-0.002873082645237445,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.28439285000000003,0.23535960000000133,10.85596155,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.7356088,75572,1616764104,726825600,fcu,-0.026356598417433656,0.00890062481921992,-0.9916837445852962,-0.12565611534252852,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.05324264615774155,0.004788275808095932,0.0035078357905149456,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.8237586,-0.3040061499999987,10.5519554,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.7761762,75573,1616764104,766828672,fcu,-0.02612768614107335,0.009936463802641139,-0.9917166163774596,-0.12536651668150822,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0600360743701458,0.0046252571046352395,0.008583061397075653,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.7453054,-1.2944777999999988,10.0420096,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.8149893,75574,1616764104,806828672,fcu,-0.025803854536713397,0.010636752670830115,-0.9917340463632447,-0.12523818055071456,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0507003553211689,0.010866923257708551,0.008617055602371691,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.196133,-0.7354987499999988,10.0420096,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.8554366,75575,1616764104,846828672,fcu,-0.025286613593210626,0.01105087785580929,-0.9917464951195353,-0.12520924362730296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.03499201685190201,0.010806538164615631,0.0031473292037844645,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.4511059,-0.8825984999999988,9.16921775,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.8956513,75576,1616764104,886838912,fcu,-0.02509267134445898,0.011229159926171862,-0.9917787421579665,-0.1249767595023702,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.018700361251831055,0.01542888768017292,0.001282503828406332,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.22555295,-1.3042844499999988,9.3947707,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.9435492,75577,1616764104,926838912,fcu,-0.024723675516286663,0.010913760171302465,-0.9918729409004821,-0.12432899427453592,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.001196831464767456,0.013193545863032343,0.009788463823497294,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.36284605000000003,-1.7848102999999989,9.4928372,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764104.9787006,75578,1616764104,966842240,fcu,-0.024389983422034533,0.010031919385619155,-0.9919710104809216,-0.12368509880973044,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.022479116916656494,0.016386264935135845,0.021370083093643185,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.4118793,-1.3042844499999988,9.95374975,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.0180686,75579,1616764105,6842240,fcu,-0.023660145945375688,0.008698396972877886,-0.9920342828029265,-0.12342008397189391,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0469919890165329,0.021900355815887455,0.01959631964564323,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.9218251,-1.0787314999999988,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.0563908,75580,1616764105,46842240,fcu,-0.023778992026204378,0.007200676456729551,-0.9920687558927346,-0.12321644930050868,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06741952896118164,0.024169791489839554,0.011493220925331112,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.8041453000000001,-0.13729309999999878,9.89490985,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.0980358,75581,1616764105,87845824,fcu,-0.023185258250665204,0.00587007526512013,-0.9921441382780707,-0.12279248713458119,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07503293454647064,0.022364050149917603,0.007447210140526292,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0784532,0.44129925000000125,10.2969825,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.1359,75582,1616764105,126845824,fcu,-0.02311756376746896,0.004997228411997111,-0.9923027428765291,-0.12155604646981649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06988666951656342,0.015591781586408619,0.024550613015890118,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6276256,1.1866046500000014,10.2577559,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.1767654,75583,1616764105,167847616,fcu,-0.02284982885715547,0.0050938945026546435,-0.9923943057817943,-0.12085313157657512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04296698793768883,0.012333659455180173,0.03721553459763527,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.40207265000000003,1.627903900000001,9.9047165,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.2166424,75584,1616764105,206847616,fcu,-0.022694871770901896,0.005572037703511411,-0.9924313641218614,-0.12055655394193265,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.007310886867344379,0.004327364265918735,0.02928023785352707,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.48052585000000003,-0.05883989999999879,9.8851032,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.261865,75585,1616764105,247847616,fcu,-0.022480782633940807,0.0058116651221878195,-0.9924808024304008,-0.1201777673606087,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.011073421686887741,0.003602327778935435,0.01973181590437889,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.02969825,-0.3628460499999988,9.8458766,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.2973893,75586,1616764105,287848896,fcu,-0.022311136761264512,0.006086267632928724,-0.992491086816064,-0.12011083678581463,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.015270370990037918,0.0014727022498846065,0.009229765273630619,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.83356525,0.16671305000000114,9.4339973,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.3370178,75587,1616764105,326848896,fcu,-0.02256993799663832,0.0067400107622675055,-0.9924895906351224,-0.12003992100413768,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.019172428175807,-0.0017795208841562271,0.0006739040836691859,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.40207265000000003,0.3236194500000012,9.639936950000001,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.3752093,75588,1616764105,367851712,fcu,-0.022655467899559564,0.00750362806407083,-0.9925056730774067,-0.1198453764201689,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.024567868560552597,-0.012816857546567917,-0.00033277552574872813,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.9610517000000001,0.2451662500000012,9.6693569,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616764105.4220572,75589,1616764105,406851712,fcu,-0.022809099246526566,0.008224770686434667,-0.9925644602768202,-0.11928072071421342,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.027598630636930466,-0.012126896530389786,0.007016958203166725,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.22555295,-0.5589790499999988,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
